TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-03,2024-07-03,FO,NSE,STO,147327,,TECHM,,2024-08-29,2024-08-29,1600.00,CE,TECHM24AUG1600CE,25.00,32.00,25.00,28.00,28.00,30.00,1479.80,35.40,33600,30000,51,49919610.00,17,F1,600,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,145027,,TECHM,,2024-07-25,2024-07-25,1600.00,PE,TECHM24JUL1600PE,133.00,133.00,121.00,121.00,121.00,125.50,1479.80,121.00,33000,-1200,4,4137600.00,3,F1,600,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115069,,INDHOTEL,,2024-07-25,2024-07-25,660.00,CE,INDHOTEL24JUL660CE,3.85,4.65,3.00,3.40,3.40,3.95,599.80,3.40,450000,75000,434,288026850.00,332,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109749,,ICICIBANK,,2024-07-25,2024-07-25,1120.00,CE,ICICIBANK24JUL1120CE,76.85,92.75,74.90,92.00,92.00,82.75,1201.60,90.65,115500,700,10,8400945.00,10,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111559,,ICICIBANK,,2024-07-25,2024-07-25,1110.00,CE,ICICIBANK24JUL1110CE,86.50,104.90,80.60,98.45,97.85,91.55,1201.60,98.45,100100,1400,17,14288575.00,17,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123443,,ICICIBANK,,2024-08-29,2024-08-29,1110.00,PE,ICICIBANK24AUG1110PE,0.00,0.00,0.00,10.30,0.00,10.30,1201.60,11.90,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111596,,ICICIBANK,,2024-07-25,2024-07-25,1110.00,PE,ICICIBANK24JUL1110PE,4.60,4.60,2.45,2.75,2.70,4.05,1201.60,2.75,98000,-27300,490,381789275.00,411,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,106200,,GRASIM,,2024-07-25,2024-07-25,2780.00,CE,GRASIM24JUL2780CE,56.55,65.65,47.60,51.40,51.35,56.55,2742.35,51.40,124750,-6500,748,530640450.00,699,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,119562,,GRASIM,,2024-08-29,2024-08-29,2780.00,PE,GRASIM24AUG2780PE,0.00,0.00,0.00,183.45,0.00,183.45,2742.35,122.70,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123783,,ICICIBANK,,2024-09-26,2024-09-26,1240.00,CE,ICICIBANK24SEP1240CE,0.00,0.00,0.00,63.60,0.00,63.60,1201.60,51.50,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123459,,ICICIBANK,,2024-08-29,2024-08-29,1270.00,PE,ICICIBANK24AUG1270PE,0.00,0.00,0.00,71.60,0.00,71.60,1201.60,81.40,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111676,,ICICIBANK,,2024-07-25,2024-07-25,1270.00,CE,ICICIBANK24JUL1270CE,5.90,8.90,4.45,6.00,5.80,5.70,1201.60,6.00,624400,13300,3068,2742230435.00,2204,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111549,,ICICIBANK,,2024-07-25,2024-07-25,1010.00,CE,ICICIBANK24JUL1010CE,0.00,0.00,0.00,200.00,200.00,200.00,1201.60,196.00,700,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123796,,ICICIBANK,,2024-09-26,2024-09-26,1360.00,PE,ICICIBANK24SEP1360PE,0.00,0.00,0.00,138.90,0.00,138.90,1201.60,152.45,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,106405,,GRASIM,,2024-08-29,2024-08-29,3000.00,PE,GRASIM24AUG3000PE,0.00,0.00,0.00,606.80,0.00,606.80,2742.35,266.90,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,104321,,GRASIM,,2024-07-25,2024-07-25,3000.00,PE,GRASIM24JUL3000PE,0.00,0.00,0.00,238.40,238.40,238.40,2742.35,254.50,500,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,110003,,ICICIBANK,,2024-07-25,2024-07-25,1300.00,CE,ICICIBANK24JUL1300CE,3.50,4.80,2.50,3.25,3.10,3.25,1201.60,3.25,1885100,-54600,3163,2886566865.00,2415,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133040,,JSWSTEEL,,2024-09-26,2024-09-26,940.00,PE,JSWSTEEL24SEP940PE,0.00,0.00,0.00,52.00,0.00,52.00,950.40,47.40,0,0,0,0.00,0,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,117336,,JSWSTEEL,,2024-08-29,2024-08-29,940.00,CE,JSWSTEEL24AUG940CE,0.00,0.00,0.00,38.70,0.00,38.70,950.40,60.20,0,0,0,0.00,0,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,122421,,JSWSTEEL,,2024-07-25,2024-07-25,940.00,CE,JSWSTEEL24JUL940CE,21.00,30.40,21.00,28.45,29.40,24.10,950.40,28.45,513000,-43875,1192,778278476.25,1031,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,106179,,GRASIM,,2024-07-25,2024-07-25,2500.00,PE,GRASIM24JUL2500PE,8.10,8.20,6.40,6.70,6.95,8.70,2742.35,6.70,314000,4250,344,215607900.00,302,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111672,,ICICIBANK,,2024-07-25,2024-07-25,1250.00,CE,ICICIBANK24JUL1250CE,9.65,13.75,6.55,9.40,9.15,8.80,1201.60,9.40,1416800,-149800,7440,6566596295.00,5745,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,117342,,JSWSTEEL,,2024-08-29,2024-08-29,1000.00,CE,JSWSTEEL24AUG1000CE,19.30,21.00,19.30,20.00,20.00,20.00,950.40,33.65,7425,5400,8,5508506.25,8,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111731,,ICICIBANK,,2024-08-29,2024-08-29,1000.00,PE,ICICIBANK24AUG1000PE,2.30,2.30,2.20,2.20,2.20,3.00,1201.60,1.20,9800,700,2,1403150.00,2,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133042,,JSWSTEEL,,2024-09-26,2024-09-26,960.00,PE,JSWSTEEL24SEP960PE,0.00,0.00,0.00,61.95,0.00,61.95,950.40,57.00,0,0,0,0.00,0,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111597,,ICICIBANK,,2024-07-25,2024-07-25,1130.00,CE,ICICIBANK24JUL1130CE,70.45,82.80,70.45,81.45,81.45,74.00,1201.60,81.45,88900,-4900,10,8478435.00,10,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,111601,,ICICIBANK,,2024-07-25,2024-07-25,1150.00,CE,ICICIBANK24JUL1150CE,50.45,72.25,47.95,62.50,62.20,56.95,1201.60,62.50,655200,-2800,220,186742500.00,201,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123457,,ICICIBANK,,2024-08-29,2024-08-29,1250.00,PE,ICICIBANK24AUG1250PE,0.00,0.00,0.00,59.85,0.00,59.85,1201.60,68.40,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123450,,ICICIBANK,,2024-08-29,2024-08-29,1190.00,CE,ICICIBANK24AUG1190CE,0.00,0.00,0.00,76.60,0.00,76.60,1201.60,61.75,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,106176,,GRASIM,,2024-07-25,2024-07-25,2460.00,CE,GRASIM24JUL2460CE,0.00,0.00,0.00,186.50,186.50,186.50,2742.35,296.40,3750,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,132900,,JSWSTEEL,,2024-08-29,2024-08-29,930.00,CE,JSWSTEEL24AUG930CE,0.00,0.00,0.00,64.45,0.00,64.45,950.40,65.70,0,0,0,0.00,0,F1,675,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,119443,,GRASIM,,2024-08-29,2024-08-29,2660.00,CE,GRASIM24AUG2660CE,0.00,0.00,0.00,125.10,0.00,125.10,2742.35,181.75,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,104280,,GRASIM,,2024-07-25,2024-07-25,2640.00,PE,GRASIM24JUL2640PE,26.50,27.00,21.15,23.35,23.30,26.55,2742.35,23.35,54750,-3000,188,125181475.00,179,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123770,,ICICIBANK,,2024-09-26,2024-09-26,1120.00,PE,ICICIBANK24SEP1120PE,0.00,0.00,0.00,17.70,0.00,17.70,1201.60,20.30,0,0,0,0.00,0,F1,700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,94372,,APOLLOTYRE,,2024-09-26,2024-09-26,560.00,CE,APOLLOTYRE24SEP560CE,0.00,0.00,0.00,24.25,0.00,24.25,534.80,30.45,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109378,,HDFCBANK,,2024-08-29,2024-08-29,1560.00,CE,HDFCBANK24AUG1560CE,0.00,0.00,0.00,66.45,0.00,66.45,1768.65,233.85,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STF,35024,,APOLLOTYRE,,2024-09-26,2024-09-26,,,APOLLOTYRE24SEPFUT,536.90,536.90,530.50,535.15,535.75,536.70,534.80,535.15,45900,6800,12,10881105.00,12,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109370,,HDFCBANK,,2024-08-29,2024-08-29,1480.00,CE,HDFCBANK24AUG1480CE,0.00,0.00,0.00,107.60,0.00,107.60,1768.65,307.70,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69826,,APOLLOTYRE,,2024-07-25,2024-07-25,610.00,PE,APOLLOTYRE24JUL610PE,0.00,0.00,0.00,107.70,0.00,107.70,534.80,74.35,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69764,,APOLLOTYRE,,2024-07-25,2024-07-25,440.00,PE,APOLLOTYRE24JUL440PE,0.70,1.10,0.60,0.65,0.70,0.60,534.80,0.65,147900,-5100,19,14235460.00,19,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69825,,APOLLOTYRE,,2024-07-25,2024-07-25,610.00,CE,APOLLOTYRE24JUL610CE,2.00,2.00,1.15,1.25,1.20,2.00,534.80,1.25,171700,8500,164,170446845.00,129,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69799,,APOLLOTYRE,,2024-07-25,2024-07-25,520.00,CE,APOLLOTYRE24JUL520CE,24.75,25.05,19.95,22.80,22.80,24.75,534.80,22.80,685100,-44200,351,323367540.00,349,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STF,35555,,APOLLOTYRE,,2024-08-29,2024-08-29,,,APOLLOTYRE24AUGFUT,535.10,537.75,527.50,533.50,533.50,534.45,534.80,533.50,389300,49300,158,142785210.00,149,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,81746,,APOLLOTYRE,,2024-08-29,2024-08-29,530.00,PE,APOLLOTYRE24AUG530PE,0.00,0.00,0.00,68.75,0.00,68.75,534.80,25.15,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,81734,,APOLLOTYRE,,2024-08-29,2024-08-29,490.00,CE,APOLLOTYRE24AUG490CE,0.00,0.00,0.00,26.20,0.00,26.20,534.80,60.95,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69782,,APOLLOTYRE,,2024-07-25,2024-07-25,490.00,CE,APOLLOTYRE24JUL490CE,42.85,44.00,39.70,44.00,44.00,50.20,534.80,50.50,62900,-8500,8,7231970.00,8,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,69818,,APOLLOTYRE,,2024-07-25,2024-07-25,590.00,PE,APOLLOTYRE24JUL590PE,63.00,63.50,63.00,63.50,63.50,53.00,534.80,56.45,5100,1700,4,4441420.00,3,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,94385,,APOLLOTYRE,,2024-09-26,2024-09-26,590.00,PE,APOLLOTYRE24SEP590PE,0.00,0.00,0.00,77.70,0.00,77.70,534.80,65.60,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121134,,HDFCBANK,,2024-08-29,2024-08-29,1670.00,PE,HDFCBANK24AUG1670PE,0.00,0.00,0.00,51.75,0.00,51.75,1768.65,27.15,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121562,,HDFCBANK,,2024-09-26,2024-09-26,1480.00,PE,HDFCBANK24SEP1480PE,0.00,0.00,0.00,12.15,0.00,12.15,1768.65,5.50,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121559,,HDFCBANK,,2024-09-26,2024-09-26,1480.00,CE,HDFCBANK24SEP1480CE,0.00,0.00,0.00,255.05,0.00,255.05,1768.65,319.05,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,108955,,HDFCBANK,,2024-07-25,2024-07-25,1450.00,CE,HDFCBANK24JUL1450CE,0.00,0.00,0.00,261.50,261.50,261.50,1768.65,324.90,2750,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109477,,HDFCBANK,,2024-08-29,2024-08-29,1920.00,CE,HDFCBANK24AUG1920CE,19.00,19.00,13.45,13.50,13.45,13.00,1768.65,13.50,28600,5500,28,29805242.50,22,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,106335,,HDFCBANK,,2024-07-25,2024-07-25,1920.00,CE,HDFCBANK24JUL1920CE,10.00,10.00,4.20,4.50,4.55,4.85,1768.65,4.50,2170850,272800,7228,7658216912.50,5107,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,81878,,APOLLOTYRE,,2024-08-29,2024-08-29,620.00,PE,APOLLOTYRE24AUG620PE,0.00,0.00,0.00,145.75,0.00,145.75,534.80,85.65,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,94148,,APOLLOTYRE,,2024-08-29,2024-08-29,525.00,CE,APOLLOTYRE24AUG525CE,0.00,0.00,0.00,30.50,0.00,30.50,534.80,38.60,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,94146,,APOLLOTYRE,,2024-08-29,2024-08-29,515.00,CE,APOLLOTYRE24AUG515CE,0.00,0.00,0.00,35.35,0.00,35.35,534.80,44.35,0,0,0,0.00,0,F1,1700,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121648,,HDFCBANK,,2024-09-26,2024-09-26,1820.00,CE,HDFCBANK24SEP1820CE,0.00,0.00,0.00,52.80,0.00,52.80,1768.65,80.00,0,0,0,0.00,0,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,108963,,HDFCBANK,,2024-07-25,2024-07-25,1530.00,CE,HDFCBANK24JUL1530CE,235.80,243.00,235.80,243.00,243.00,215.90,1768.65,245.55,48950,0,2,1946340.00,2,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121143,,HDFCBANK,,2024-08-29,2024-08-29,1770.00,CE,HDFCBANK24AUG1770CE,66.50,70.25,56.90,57.40,57.20,52.00,1768.65,57.40,9350,9350,23,23155330.00,19,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109156,,HDFCBANK,,2024-07-25,2024-07-25,1770.00,CE,HDFCBANK24JUL1770CE,50.00,56.00,35.25,36.40,36.20,28.00,1768.65,36.40,1245200,720500,14139,14093754537.50,11972,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121144,,HDFCBANK,,2024-08-29,2024-08-29,1770.00,PE,HDFCBANK24AUG1770PE,47.95,48.20,39.00,45.35,45.20,103.70,1768.65,45.35,13750,13750,64,63861352.50,54,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,109179,,HDFCBANK,,2024-07-25,2024-07-25,1770.00,PE,HDFCBANK24JUL1770PE,36.05,40.50,28.45,35.35,35.25,62.35,1768.65,35.35,1023000,947650,14493,14380997702.50,12941,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,49104,,HDFCBANK,,2024-08-29,2024-08-29,1900.00,PE,HDFCBANK24AUG1900PE,137.15,137.15,127.75,127.75,127.75,167.85,1768.65,142.85,1650,1100,3,3351810.00,3,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,45897,,HDFCBANK,,2024-07-25,2024-07-25,1900.00,PE,HDFCBANK24JUL1900PE,119.30,135.90,115.25,133.55,134.00,175.00,1768.65,133.55,194150,153450,646,719746912.50,480,F1,550,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,154643,,TORNTPHARM,,2024-09-26,2024-09-26,2680.00,CE,TORNTPHARM24SEP2680CE,0.00,0.00,0.00,228.65,0.00,228.65,2837.50,267.25,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100877,,EICHERMOT,,2024-08-29,2024-08-29,4200.00,PE,EICHERMOT24AUG4200PE,0.00,0.00,0.00,66.35,0.00,66.35,4692.30,42.65,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115308,,EICHERMOT,,2024-09-26,2024-09-26,4300.00,PE,EICHERMOT24SEP4300PE,0.00,0.00,0.00,94.40,0.00,94.40,4692.30,91.55,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,97729,,EICHERMOT,,2024-07-25,2024-07-25,4300.00,PE,EICHERMOT24JUL4300PE,14.05,14.05,11.55,12.15,11.75,16.65,4692.30,12.15,88025,-1750,74,55850970.00,59,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,147601,,TORNTPHARM,,2024-07-25,2024-07-25,2820.00,CE,TORNTPHARM24JUL2820CE,110.00,110.00,88.00,98.45,99.05,99.25,2837.50,98.45,4500,2750,39,28419687.50,39,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100614,,EICHERMOT,,2024-07-25,2024-07-25,5150.00,PE,EICHERMOT24JUL5150PE,0.00,0.00,0.00,450.35,0.00,450.35,4692.30,456.70,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115007,,EICHERMOT,,2024-08-29,2024-08-29,5150.00,CE,EICHERMOT24AUG5150CE,0.00,0.00,0.00,105.60,0.00,105.60,4692.30,86.75,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115002,,EICHERMOT,,2024-08-29,2024-08-29,4850.00,PE,EICHERMOT24AUG4850PE,0.00,0.00,0.00,280.65,0.00,280.65,4692.30,282.00,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115001,,EICHERMOT,,2024-08-29,2024-08-29,4850.00,CE,EICHERMOT24AUG4850CE,0.00,0.00,0.00,205.25,0.00,205.25,4692.30,179.20,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115305,,EICHERMOT,,2024-09-26,2024-09-26,4200.00,CE,EICHERMOT24SEP4200CE,0.00,0.00,0.00,660.75,0.00,660.75,4692.30,631.15,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,97728,,EICHERMOT,,2024-07-25,2024-07-25,4300.00,CE,EICHERMOT24JUL4300CE,0.00,0.00,0.00,475.00,475.00,475.00,4692.30,428.40,175,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,97857,,EICHERMOT,,2024-07-25,2024-07-25,5000.00,CE,EICHERMOT24JUL5000CE,26.85,34.85,26.70,31.15,30.10,26.80,4692.30,31.15,155400,-11375,909,800330895.00,728,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100960,,EICHERMOT,,2024-08-29,2024-08-29,5000.00,PE,EICHERMOT24AUG5000PE,0.00,0.00,0.00,385.25,0.00,385.25,4692.30,377.40,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,145400,,TORNTPHARM,,2024-07-25,2024-07-25,2720.00,CE,TORNTPHARM24JUL2720CE,0.00,0.00,0.00,159.00,0.00,159.00,2837.50,156.10,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,145426,,TORNTPHARM,,2024-07-25,2024-07-25,3240.00,CE,TORNTPHARM24JUL3240CE,0.00,0.00,0.00,22.20,0.00,22.20,2837.50,2.20,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,147684,,TORNTPHARM,,2024-08-29,2024-08-29,2520.00,PE,TORNTPHARM24AUG2520PE,0.00,0.00,0.00,69.30,0.00,69.30,2837.50,16.05,0,0,0,0.00,0,F1,250,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,115320,,EICHERMOT,,2024-09-26,2024-09-26,4900.00,PE,EICHERMOT24SEP4900PE,0.00,0.00,0.00,341.80,0.00,341.80,4692.30,344.75,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,97820,,EICHERMOT,,2024-07-25,2024-07-25,4800.00,CE,EICHERMOT24JUL4800CE,64.05,84.95,64.00,80.95,78.30,64.45,4692.30,80.95,186200,17675,2681,2289260356.25,2312,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100956,,EICHERMOT,,2024-08-29,2024-08-29,4800.00,PE,EICHERMOT24AUG4800PE,0.00,0.00,0.00,273.85,0.00,273.85,4692.30,253.40,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100922,,EICHERMOT,,2024-08-29,2024-08-29,4800.00,CE,EICHERMOT24AUG4800CE,0.00,0.00,0.00,303.25,0.00,303.25,4692.30,200.05,0,0,0,0.00,0,F1,175,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,108767,,HDFCAMC,,2024-08-29,2024-08-29,3600.00,PE,HDFCAMC24AUG3600PE,0.00,0.00,0.00,147.55,0.00,147.55,4125.95,62.30,0,0,0,0.00,0,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,120941,,HDFCAMC,,2024-09-26,2024-09-26,3600.00,PE,HDFCAMC24SEP3600PE,0.00,0.00,0.00,122.35,0.00,122.35,4125.95,96.55,0,0,0,0.00,0,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,108808,,HDFCAMC,,2024-08-29,2024-08-29,4300.00,CE,HDFCAMC24AUG4300CE,0.00,0.00,0.00,90.45,0.00,90.45,4125.95,214.35,0,0,0,0.00,0,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,105965,,HDFCAMC,,2024-07-25,2024-07-25,4300.00,PE,HDFCAMC24JUL4300PE,214.20,214.25,214.20,214.25,214.25,281.75,4125.95,259.10,2850,300,2,1354267.50,2,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,121041,,HDFCAMC,,2024-09-26,2024-09-26,4300.00,CE,HDFCAMC24SEP4300CE,0.00,0.00,0.00,259.95,0.00,259.95,4125.95,283.25,0,0,0,0.00,0,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116782,,INDUSINDBK,,2024-07-25,2024-07-25,1560.00,CE,INDUSINDBK24JUL1560CE,7.60,8.95,6.55,8.65,8.55,7.35,1455.50,8.65,630000,71000,1987,1557756275.00,1586,F1,500,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,129044,,INDUSINDBK,,2024-09-26,2024-09-26,1360.00,CE,INDUSINDBK24SEP1360CE,0.00,0.00,0.00,206.50,0.00,206.50,1455.50,166.70,0,0,0,0.00,0,F1,500,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,108802,,HDFCAMC,,2024-08-29,2024-08-29,4000.00,CE,HDFCAMC24AUG4000CE,0.00,0.00,0.00,172.70,0.00,172.70,4125.95,357.25,0,0,0,0.00,0,F1,150,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,114426,,INDUSINDBK,,2024-08-29,2024-08-29,1360.00,PE,INDUSINDBK24AUG1360PE,24.10,24.10,16.00,16.35,16.25,22.80,1455.50,16.35,30000,-1500,19,13088950.00,17,F1,500,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,77481,,ABCAPITAL,,2024-07-25,2024-07-25,222.50,CE,ABCAPITAL24JUL222.5CE,0.00,0.00,0.00,15.05,0.00,15.05,237.55,19.80,0,0,0,0.00,0,F1,5400,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,90794,,ABCAPITAL,,2024-08-29,2024-08-29,222.50,CE,ABCAPITAL24AUG222.5CE,0.00,0.00,0.00,25.50,0.00,25.50,237.55,26.00,0,0,0,0.00,0,F1,5400,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,77828,,ABCAPITAL,,2024-08-29,2024-08-29,240.00,CE,ABCAPITAL24AUG240CE,13.45,13.85,13.45,13.45,13.45,14.45,237.55,16.40,70200,5400,4,5477760.00,4,F1,5400,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151980,,SBICARD,,2024-08-29,2024-08-29,695.00,PE,SBICARD24AUG695PE,0.00,0.00,0.00,14.40,0.00,14.40,715.25,17.65,0,0,0,0.00,0,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,135001,,SBICARD,,2024-07-25,2024-07-25,695.00,CE,SBICARD24JUL695CE,0.00,0.00,0.00,39.45,39.45,39.45,715.25,32.35,1600,0,0,0.00,0,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,142293,,SBICARD,,2024-07-25,2024-07-25,690.00,PE,SBICARD24JUL690PE,6.45,6.50,5.15,5.20,5.15,6.65,715.25,5.20,250400,-55200,215,119645160.00,153,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,152080,,SBICARD,,2024-09-26,2024-09-26,690.00,PE,SBICARD24SEP690PE,0.00,0.00,0.00,17.10,0.00,17.10,715.25,20.45,0,0,0,0.00,0,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,135254,,SBICARD,,2024-08-29,2024-08-29,690.00,PE,SBICARD24AUG690PE,14.00,14.00,11.85,13.00,13.00,13.65,715.25,15.85,14400,2400,6,3373920.00,6,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,135250,,SBICARD,,2024-08-29,2024-08-29,690.00,CE,SBICARD24AUG690CE,0.00,0.00,0.00,45.70,0.00,45.70,715.25,48.90,0,0,0,0.00,0,F1,800,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,135294,,SBICARD,,2024-08-29,2024-08-29,720.00,PE,SBICARD24AUG720PE,0.00,0.00,0.00,44.50,0.00,44.50,715.25,28.45,0,0,0,0.00,0,F1,800,,,,,
